RAEKE+LB (fixed),RAEKE+LB (inv_cap),KSP+AD (fixed),KSP+AD (inv_cap)
1.0,1.0,0.7456359882247223,0.7456359882247223
1.0,0.9037786900977431,0.5048078928416768,0.5048078928416768
1.0,1.0,0.9188751817177636,0.918875181717764
1.0,1.0,0.95,0.9500000000000001
1.0,1.0,0.8192950455121885,0.8192950455121883
1.0,1.0,0.95,0.9500000000000001
1.0,1.0,0.5969279466303149,0.5969279466303149
0.6913809566153926,0.6874049858906311,0.67724581852713,0.67724581852713
1.0,1.0,0.7828076669866199,0.7999999999999997
1.0,1.0,0.5789130483832026,0.5789130483832025
0.7617963757707643,0.5461627010241448,0.797154829537346,0.7971548295373458
1.0,1.0,0.8724591083490723,0.8724591083490723
1.0,1.0,0.6666666666666667,0.6933802945215586
1.0,0.9218693469401024,0.6696603489254647,0.6696603489254644
0.978127612492338,0.9687122246210256,0.5009260195756355,0.5956105885718884
1.0,1.0,0.935398257401662,0.8944895706018887
1.0,1.0,0.8577288947293041,0.8321998421252883
1.0,1.0,0.95,0.9499999999999998
1.0,1.0,0.5501696717576511,0.6300539584765601
1.0,1.0,0.3928433566767181,0.3928433566767182
1.0,1.0,0.7744206810260752,0.7744206810260754
1.0,1.0,0.5966272204332145,0.5966272204332144
0.7216719390513282,0.721671939051328,0.6666666666666666,0.6558181741722425
1.0,1.0,0.6236108812661462,0.6236108812661462
1.0,1.0,0.6923488849391737,0.6923488849391736
1.0,1.0,0.5218688291388263,0.5218688291388262
1.0,1.0,0.8317796159839762,0.8317796159839761
1.0,1.0,0.8616850395541592,0.8616850395541592
1.0,1.0,0.9499999999999998,0.95
1.0,1.0,0.95,0.9500000000000001
0.733178646085442,0.509558896844687,0.4249032892348955,0.42490328923489556
1.0,1.0,0.95,0.95
1.0,1.0,0.8879593333228766,0.8675503160582737
1.0,1.0,0.95,0.9499999999999998
1.0,0.9717679085450343,0.7333514507514118,0.7333514507514121
1.0,1.0,0.47328148409668297,0.4732814840966831
1.0,1.0,0.4306415956182529,0.43143594391950635
0.8702084638576115,0.8702084638576111,0.25683408252267753,0.25683408252267753
0.6023250279620864,0.4562963267514306,0.5032415377396633,0.49163648107254543
1.0,1.0,0.7533286761370663,0.676756323166477
1.0,1.0,0.6641425123033363,0.6641425123033361
1.0,1.0,0.4743298227268822,0.4743298227268823
1.0,1.0,0.9500000000000001,0.9499999999999998
1.0,1.0,0.9500000000000001,0.95
1.0,1.0,0.8774192295194688,0.7872881672169355
1.0,1.0,0.8000000000000002,0.5669623146463086
0.7075078581707253,0.565927835977054,0.6108293650892411,0.6108293650892407
0.841138124770247,0.7968825365457849,0.6722564372414002,0.6722564372414002
1.0,1.0,0.95,0.95
1.0,1.0,0.6124756549092509,0.5317927088812284
1.0,1.0,0.8971011624305333,0.8592586456284116
0.7741635170837118,0.7741635170837118,0.6121596056125368,0.5379194265416134
0.8283478401793928,0.8021563479267847,0.3721425233384292,0.3721425233384293
0.7467755326606891,0.6758475684555549,0.7364874888001254,0.7364874888001254
1.0,1.0,0.6105455091523301,0.6105455091523304
1.0,1.0,0.7522090930463057,0.7569336408510562
1.0,1.0,0.8549687337887286,0.8549687337887284
1.0,1.0,0.9499999999999998,0.9499999999999998
1.0,1.0,0.7909517514436947,0.7967308591966219
1.0,1.0,0.8516676088345998,0.8516676088345998
1.0,1.0,0.9500000000000001,0.9500000000000001
1.0,1.0,0.95,0.95
1.0,1.0,0.9430378902558652,0.9430378902558654
1.0,0.9335282156967347,0.6004133969359526,0.6004133969359529
1.0,1.0,0.5099354184111365,0.6059894506661274
0.7995762413460133,0.6394490555349921,0.3610572554780992,0.36187245316030375
0.5698658489884312,0.3689306094312018,0.6169313139516829,0.6169313139516827
1.0,1.0,0.5229864263174714,0.5229864263174713
1.0,1.0,0.5447514360329921,0.5447514360329921
1.0,1.0,0.5617915941440733,0.47151691383837396
1.0,1.0,0.5872684077182254,0.5872684077182254
1.0,1.0,0.6027593537604209,0.6027593537604208
0.8214971759624157,0.8057339107422108,0.5566267153337183,0.5566267153337183
1.0,1.0,0.7092357297889117,0.5873599066056117
1.0,1.0,0.8084600752064878,0.8084600752064878
1.0,1.0,0.7446388716797366,0.7619238578241551
1.0,1.0,0.8360727074181312,0.8794226077902313
1.0,1.0,0.95,0.95
1.0,1.0,0.95,0.9499999999999997
0.9074857828217435,0.8905592844894036,0.4535255462782852,0.45352554627828545
1.0,1.0,0.6725528008383551,0.8773418306991165
1.0,1.0,0.8661572118643568,0.8661572118643567
0.9076350534660272,0.7361743630421491,0.4631381564369666,0.3077490076202655
0.5810377365901526,0.6507294926365341,0.45936467349662247,0.45936467349662247
0.9551660814249531,0.955166081424953,0.5185620165778354,0.4431884441286748
1.0,1.0,0.6676475250706083,0.6676475250706084
1.0,1.0,0.5596606207715237,0.5596606207715237
0.8138824834596011,1.0,0.17947601139557312,0.1578578561470238
1.0,1.0,0.9239975959151893,0.95
1.0,1.0,0.7606672962674158,0.8
1.0,1.0,0.95,0.9500000000000001
0.9863377578088375,1.0,0.7295134243329602,0.7295134243329602
1.0,1.0,0.6089573104679329,0.6089573104679329
0.9708344661669818,0.7781556176863262,0.8772511625084187,0.8772511625084185
0.6636706623984062,0.6181320249942716,0.5090741479548944,0.5090741479548945
0.8900922475793718,0.8203419147246459,0.6306286944201008,0.6306286944201005
1.0,1.0,0.6804709409878595,0.7519815418916972
0.6531006075078143,0.5402812553526876,0.5729554468324939,0.5729554468324939
0.623108813227615,0.3901655506394545,0.5306426037768385,0.5306426037768385
0.6725099475995222,0.5789795467488644,0.6855125968802782,0.6849885140692321
1.0,1.0,0.6699781950560822,0.6665618466453921
0.868815469039837,0.8688154690398365,0.32906419047627167,0.3290641904762718
0.36497080972074775,0.41568080418343395,0.3739999944367211,0.3739999944367209
1.0,1.0,0.9499999999999997,0.9499999999999996
1.0,1.0,0.8520576784719928,0.817179272148342
1.0,1.0,0.7202253226635431,0.720225322663543
1.0,1.0,0.9457076387716676,0.9500000000000003
1.0,1.0,0.9500000000000001,0.9500000000000001
1.0,1.0,0.6518659726685185,0.6060697155079312
1.0,1.0,0.4956264272382484,0.49374137308928584
0.9623347282764168,0.9152696630200663,0.6189970374384863,0.7157122814524034
1.0,1.0,0.7054413945660796,0.7054413945660796
1.0,1.0,0.753150664248104,0.7531506642481042
1.0,0.9320850535535776,0.5602809476721433,0.39041810777708824
0.7813419930457062,0.781341993045706,0.7622066212236558,0.7622066212236559
0.6473826425077597,0.4325791509135953,0.49352553094196794,0.49352553094196805
1.0,1.0,0.48200142024935183,0.4820014202493519
1.0,1.0,0.7187306317634065,0.6958143498449763
1.0,1.0,0.7999999999999997,0.7759511357041747
0.9883371904862496,0.9539844335594474,0.7236323799514978,0.7236323799514978
1.0,1.0,0.9015860144497255,0.9015860144497257
1.0,1.0,0.95,0.9499999999999996
0.9833982001176719,0.7214212201933213,0.9499999999999998,0.9499999999999998
1.0,1.0,0.9500000000000001,0.9500000000000004
1.0,1.0,0.5331792885340497,0.49337334538778055
1.0,0.9045263140919586,0.6585233721694661,0.6585233721694661
0.7059214558925274,0.5343529486975671,0.3365754110868006,0.3365754110868006
0.9431995373296971,0.8159993572606283,0.6324577948715844,0.6324577948715844
0.6567827388723533,0.6567827388723534,0.6830520737657895,0.6830520737657894
0.6679405596015136,0.5497277845182574,0.4159298198368501,0.4159298198368501
0.8713934323280076,0.8713934323280078,0.4328432586713494,0.3852525553780049
0.9835841722834126,0.9787152131124323,0.6119778659074708,0.6119778659074709
0.7307646812976535,0.4901303616877488,0.9500000000000001,0.9500000000000001
0.5534279341465428,0.40162654849694274,0.7763975417385537,0.8000000000000002
0.6406563963215974,0.48966975761737264,0.9000000000000001,0.9242065224906375
0.6316890563395527,0.42190459547200515,0.95,0.9
0.4558204556705253,0.3062861469466251,0.7973086724502029,0.7217862676180901
0.6566967124950119,0.5886862084375646,0.9500000000000001,0.9500000000000001
0.8087224508934204,0.41339814896875454,0.8152888765107061,0.8534892644663906
0.4856252863077842,0.2135868806473174,0.8329562668610614,0.7449211348231953
0.41420571802178663,0.47699860632739705,0.95,0.8999999999999999
0.7389711686325848,0.4262720309175786,0.8273663454898371,0.8
