RAEKE+LB (fixed),KSP+LB (fixed)
0.795940616,0.687179542
0.771114396,0.846188829
0.446805297,0.511669455
0.651914868,0.768829777
0.523274375,0.812931651
0.631025529,0.682789329
0.533477269,0.805961712
0.830732755,0.830732755
0.723447402,0.441696083
0.794741675,0.775794459
0.686711585,0.865347518
0.833948648,0.818284189
0.663920262,0.799277505
0.588122098,0.532374277
0.488087649,0.833719145
0.801164646,0.759527178
0.596573882,0.707909745
0.817278113,0.627438563
0.687032511,0.815825713
0.64610457,0.656088517
0.856893332,0.744888197
0.866843488,0.851003961
0.755053023,0.71459434
0.796014117,0.69330292
0.669204967,0.730921625
0.752060589,0.807809205
0.61881001,0.627218044
0.589541865,0.669333977
0.844669931,0.651044609
0.592484335,0.720618533
0.60825689,0.775594976
0.551305394,0.739361602
0.643207271,0.787575174
0.822217432,0.770136493
0.476989477,0.516465988
0.763789744,0.732669063
0.845065781,0.829454129
0.891950479,0.884554215
0.659373215,0.774077431
0.702147514,0.801344506
0.762748812,0.812576978
0.626860676,0.480957987
0.611339352,0.849240728
0.774193123,0.785179515
0.83589526,0.826165724
0.825023189,0.696624311
0.661664795,0.81343003
0.584949737,0.764050053
0.510303154,0.430636473
0.77249242,0.849874884
0.817766535,0.807493284
0.707589285,0.674912725
0.767755915,0.816926063
0.625750581,0.679079761
0.422095455,0.735203152
0.775837216,0.788135302
0.590415561,0.792750379
0.611664128,0.809503637
0.70340273,0.720974008
0.719954325,0.762974467
0.788747721,0.714754603
0.655891876,0.834799321
0.85810839,0.812470386
0.569678551,0.780512401
0.762109738,0.828374971
0.736807648,0.811521705
0.483734959,0.853811012
0.71874379,0.813430067
0.729667289,0.798895729
0.773890847,0.761644951
0.721045236,0.704780145
0.76923011,0.713109891
0.558092721,0.76076548
0.821611098,0.831681309
0.793014591,0.626747055
0.683580106,0.677210272
0.550083342,0.803829517
0.779328287,0.7959216
0.728285716,0.792608679
0.629733243,0.664365895
0.470760022,0.691186116
0.843042605,0.830751536
0.787279087,0.851580565
0.764481229,0.847094698
0.648347686,0.812111758
0.691620246,0.780115562
0.744259586,0.470082316
0.584021866,0.837355077
0.573843036,0.632000735
0.682247258,0.773009315
0.899964284,0.80545696
0.471691599,0.667177305
0.520399442,0.863768356
0.695998317,0.677562441
0.698425674,0.766384153
0.769992097,0.863525415
0.696344188,0.819219297
0.591902063,0.679368298
0.675949171,0.819289339
0.534349483,0.811731429
0.613443823,0.730774186
0.763349176,0.611090803
0.683525204,0.797883751
0.741788344,0.794358798
0.597446718,0.69103471
0.700022806,0.770844594
0.773665207,0.784124623
0.752115697,0.814185495
0.489748112,0.911360635
0.494796507,0.76050027
0.58956302,0.496624468
0.787721676,0.825614204
0.781396345,0.837177422
0.68244246,0.706906526
0.631125604,0.811932471
0.754840178,0.725592928
0.876254837,0.863503182
0.692903607,0.710751734
0.615964027,0.481553769
0.708513457,0.79836552
0.820197226,0.812082563
0.674941923,0.634192934
0.779705332,0.667021713
0.680833857,0.777845355
0.511834564,0.768495775
0.839847657,0.842130432
0.529134415,0.765386699
0.535964877,0.830757512
0.463793019,0.836667299
0.685559662,0.733156048
0.648810632,0.803722877
0.464398585,0.712194105
0.783497247,0.795603266
0.664107676,0.751787835
0.411835163,0.686274791
0.423110711,0.606832534
0.526709305,0.569137325
0.496266694,0.794783497
0.59333269,0.703838594
0.626227596,0.688239599
0.506257371,0.827938771
0.864519552,0.774435426
0.791144664,0.726487699
0.841436517,0.764603866
0.864192632,0.802890616
0.803166919,0.799666739
0.686852105,0.653987019
0.53919216,0.772447867
0.85246318,0.823969508
0.748611676,0.777249855
0.437471826,0.607986583
0.81930073,0.743286325
0.844464872,0.833181457
0.671053453,0.808725682
0.763257639,0.811918639
0.530962635,0.795806037
0.734449014,0.865256744
0.709111461,0.80217745
0.775191532,0.77425469
0.543542017,0.629483188
0.733654562,0.811769551
0.692437753,0.845673643
0.690466063,0.920216298
0.699475379,0.828515386
0.524984123,0.78487125
0.628960771,0.745926265
0.514336139,0.811999353
0.833246901,0.786782036
0.817719735,0.815299943
0.556288844,0.735712495
0.670426661,0.811735073
0.486562261,0.830047683
0.773124353,0.800526484
0.753549188,0.705520185
0.711786597,0.808275205
0.695249517,0.875366118
0.771823274,0.796510478
0.732823795,0.572904286
0.839930069,0.828028043
0.553476783,0.718107363
0.592627314,0.84787611
0.804838203,0.797765537
0.612723978,0.528002733
0.572166129,0.766264693
0.722483479,0.791981925
0.791991106,0.769017918
0.624276106,0.77643619
0.760139858,0.828032099
0.830185142,0.864716941
0.613998456,0.698279457
0.655129323,0.827620971
0.641586155,0.811063741
0.801289447,0.765636251
0.624916982,0.804703039
0.475244127,0.545784298
0.638859455,0.803324188
0.887329144,0.872483848
0.443736779,0.833437246
0.845471204,0.775618297
0.839572002,0.779341348
0.672057907,0.776976635
0.856609339,0.681611708
0.825458183,0.814105017
0.301171059,0.804438048
0.694268084,0.645711801
0.759323363,0.772950606
0.38631153,0.805961712
0.630090917,0.830732755
0.844414007,0.834693952
0.713053199,0.570669948
0.824906828,0.862671521
0.634975905,0.818284189
0.581787165,0.751193282
0.747681632,0.821769654
0.583696542,0.390144308
0.471667022,0.732600593
0.608676041,0.797744717
0.756395619,0.738188599
0.683345866,0.679910849
0.401611899,0.775814407
0.820855916,0.535392519
0.85890294,0.659839154
0.666812541,0.792911762
0.593621617,0.612590574
0.789665777,0.779028195
0.603169579,0.643164583
0.74527956,0.786457093
0.820439404,0.808253067
0.817993706,0.832660854
0.794147516,0.785991605
0.872276227,0.860362049
0.812369118,0.795993846
0.870766972,0.845377009
0.822217432,0.805317166
0.834449304,0.824527482
0.803121208,0.789480111
0.856339588,0.840291678
0.619163257,0.618340749
0.829288125,0.821294354
0.806393804,0.801344506
0.821123654,0.75238729
0.890640425,0.884581844
0.85645156,0.849240728
0.825570259,0.813642152
0.83589526,0.826165724
0.825023189,0.823481606
0.827581948,0.817325879
0.842235531,0.830383858
0.903329681,0.886944532
0.864315511,0.660493667
0.819143076,0.807493284
0.8611731,0.847614388
0.83420548,0.816926063
0.727685194,0.728690068
0.619855078,0.869797842
0.799387784,0.795988763
0.831897079,0.830577402
0.822684927,0.684232915
0.798995568,0.795523989
0.831442569,0.818243711
0.814091545,0.811145768
0.848314144,0.700657281
0.85810839,0.853754225
0.79562285,0.780512401
0.837696274,0.828374971
0.820928958,0.811521705
0.852862235,0.66865723
0.822498101,0.813430067
0.836437846,0.817056688
0.819069649,0.812399377
0.844339639,0.83762898
0.847256237,0.834963419
0.826067315,0.80993501
0.860806786,0.844448848
0.83319831,0.818381253
0.78553731,0.820739335
0.817337149,0.803829517
0.825814719,0.800458882
0.818076879,0.806608682
0.825863453,0.817081618
0.858491426,0.847885008
0.843042605,0.681768252
0.862504721,0.851580565
0.863742131,0.847094698
0.823448455,0.812111758
0.831557203,0.826392472
0.8265683,0.813305795
0.858861562,0.837355077
0.837673406,0.657874415
0.836789623,0.822491717
0.899964284,0.886578011
0.838978807,0.823477705
0.869721622,0.863768356
0.837180465,0.830893589
0.896963541,0.885489963
0.874581236,0.863525415
0.82780312,0.819219297
0.81594528,0.726513849
0.835557854,0.819289339
0.823639698,0.751534368
0.77991354,0.76453377
0.852343128,0.845799734
0.830382715,0.816181532
0.808385439,0.794358798
0.859235218,0.849600545
0.758910684,0.75225658
0.795316802,0.784124623
0.835784134,0.828337946
0.929911905,0.911360635
0.849931429,0.825755563
0.81941232,0.757347371
0.835145908,0.806479217
0.848445286,0.763791234
0.807318966,0.797060929
0.818277225,0.813395403
0.891183884,0.882898281
0.876254837,0.863503182
0.856255314,0.84237864
0.926137845,0.913913948
0.849773466,0.844299622
0.827393593,0.812082563
0.798912993,0.793090076
0.779757719,0.825316369
0.823612311,0.809874761
0.84497456,0.826958793
0.863654988,0.842130432
0.816129886,0.802666868
0.84389994,0.830757512
0.836667299,0.836667299
0.835816943,0.818768578
0.814644278,0.803722877
0.864964478,0.848675388
0.808369536,0.795603266
0.832971745,0.820014091
0.836598777,0.828093443
0.830558635,0.823264872
0.839079019,0.785871596
0.834912379,0.824613529
0.805896997,0.79454775
0.878241898,0.867187099
0.834793984,0.827938771
0.864519552,0.859594756
0.847274729,0.832967926
0.876609574,0.862322367
0.864192632,0.851249345
0.803166919,0.799666739
0.801612681,0.787189685
0.837627761,0.821179206
0.872619417,0.869093782
0.556882666,0.69095073
0.816470453,0.813207272
0.81930073,0.809937424
0.844464872,0.833181457
0.815633585,0.812375429
0.829707541,0.811918639
0.852058537,0.840629933
0.87721731,0.865256744
0.816076304,0.80217745
0.674392928,0.59871402
0.860034959,0.751585161
0.855933503,0.744394813
0.845673643,0.845673643
0.923072364,0.920216298
0.803173379,0.787495128
0.811817669,0.794670886
0.804949408,0.797118274
0.823056346,0.819380428
0.837871597,0.820867041
0.817719735,0.815299943
0.818279649,0.804358189
0.819649988,0.811735073
0.845939579,0.840403737
0.806377553,0.800526484
0.834692874,0.822054913
0.815130765,0.808275205
0.637857013,0.905935788
0.797181169,0.796510478
0.820457042,0.807592471
0.839930069,0.829181041
0.843601842,0.830611283
0.858088657,0.84787611
0.840299025,0.826407466
0.872544715,0.857205263
0.814482032,0.814482032
0.819005639,0.796567858
0.827543062,0.815777124
0.83730338,0.823847365
0.837879554,0.718771001
0.873192016,0.864716941
0.819474085,0.776344438
0.849360736,0.827620971
0.829331671,0.811063741
0.804303778,0.804303778
0.823190611,0.804703039
0.834375934,0.686309427
0.833404366,0.818835092
0.887329144,0.577008471
0.843638302,0.833437246
0.845471204,0.834472238
0.845613578,0.845613578
0.831656118,0.826744082
0.856609339,0.846188829
0.825458183,0.816920317
0.812481987,0.804438048
0.825359791,0.812931651
0.819100852,0.807772474
0.816293941,0.805961712
0.830732755,0.830732755
0.844414007,0.834693952
0.847125254,0.543817762
0.879914176,0.669021743
0.833948648,0.818284189
0.810010579,0.799277505
0.827946588,0.821769654
0.843965527,0.697701468
0.84939902,0.836070729
0.808304661,0.797744717
0.857902433,0.754084551
0.834049874,0.815825713
0.842702036,0.835591198
0.856893332,0.84586863
0.866843488,0.853142131
0.799308473,0.792911762
0.814045385,0.804995395
0.602379425,0.698681236
0.833281337,0.821541969
0.815271253,0.815271253
0.402970898,0.364287185
0.729926652,0.817598521
0.721687951,0.405176497
0.692098421,0.860362049
0.457555972,0.716424565
0.676156635,0.58957854
0.822217432,0.805317166
0.292227632,0.785383206
0.567555817,0.449374089
0.53429687,0.840291678
0.891950479,0.459930022
0.520503076,0.771588273
0.524465698,0.321596654
0.580161842,0.704630853
0.769158401,0.884581844
0.35432023,0.692028978
0.822884468,0.813642152
0.50916853,0.61628209
0.668030816,0.643474637
0.353764217,0.636817418
0.624736018,0.575346985
0.394199191,0.608407245
0.722191257,0.834254086
0.566079992,0.715938952
0.685050279,0.500001828
0.503976322,0.517861542
0.517946691,0.725273743
0.437674359,0.869797842
0.528516697,0.798576433
0.795950829,0.541872043
0.436253981,0.809503637
0.406980297,0.395031298
0.361742261,0.818243711
0.358316638,0.692402622
0.514679251,0.459270058
0.367780287,0.165105585
0.647969306,0.41306842
0.711311555,0.754011331
0.664839629,0.811521705
0.393409686,0.594416783
0.41815363,0.423315055
0.409781685,0.360888246
0.611521635,0.69296751
0.544280283,0.358475227
0.672461075,0.454048829
0.498221451,0.80993501
0.640703067,0.773475222
0.386519184,0.647399898
0.758506992,0.842249768
0.325051549,0.575654803
0.761060538,0.649527706
0.679152108,0.513945486
0.389259023,0.808458511
0.522990883,0.553802565
0.580953791,0.571947919
0.404395959,0.851580565
0.665203861,0.785104776
0.73436352,0.812111758
0.436003582,0.471243712
0.501291864,0.55971275
0.462800825,0.837355077
0.522433191,0.484397733
0.560289494,0.581894191
0.793332601,0.62276558
0.723693903,0.533260672
0.518148265,0.534054113
0.380375312,0.448866691
0.496993786,0.791750671
0.790339575,0.863525415
0.357931525,0.507873822
0.534354467,0.80721232
0.67686146,0.750543693
0.598446659,0.621950018
0.420124523,0.518038886
0.698562478,0.646455676
0.474014367,0.677941432
0.577976599,0.698443461
0.626188743,0.652621452
0.783267886,0.570639288
0.468003052,0.677997928
0.469572456,0.456073196
0.679104377,0.670623161
0.817992922,0.846887515
0.655452804,0.73173051
0.596484445,0.573812933
0.848445286,0.463319619
0.548937501,0.502656051
0.60486453,0.813395403
0.628854466,0.583732465
0.848364832,0.424319513
0.357214702,0.84237864
0.615933179,0.913913948
0.398436276,0.707152511
0.81030371,0.612665127
0.472235518,0.759055101
0.526463307,0.716109868
0.457611887,0.535476138
0.418422243,0.638893392
0.313938295,0.612453411
0.633753459,0.526685859
0.540997956,0.490038728
0.687390572,0.618373406
0.467796651,0.606292599
0.37978206,0.660402086
0.51173244,0.848675388
0.601212491,0.48733619
0.603952023,0.723578027
0.459651922,0.828093443
0.637995079,0.76240773
0.597976637,0.827395931
0.52564362,0.696351513
0.488047428,0.728246422
0.507253478,0.476772806
0.489268762,0.712108411
0.665477797,0.319072781
0.654448034,0.604081569
0.78326016,0.587903943
0.666647036,0.574328572
0.537901127,0.714117282
0.698356747,0.787189685
0.285890646,0.582387313
0.7343023,0.688708163
0.6676771,0.493190473
0.403674121,0.44435826
0.59780209,0.520462285
0.673686715,0.833181457
0.3766718,0.541319683
0.463300393,0.547930735
0.482171974,0.746104556
0.676249444,0.649256051
0.816076304,0.612486225
0.493352604,0.620238767
0.478525534,0.540191934
0.388375133,0.535369383
0.619432834,0.537862038
0.579976932,0.564138454
0.487335918,0.505579283
0.639284399,0.582123658
0.606769701,0.485080931
0.653218001,0.459872922
0.461975834,0.480274152
0.444141982,0.267879703
0.567242832,0.586333266
0.671813112,0.703772729
0.346542568,0.789111216
0.543222314,0.800526484
0.683146972,0.311105637
0.771011367,0.714256277
0.730263625,0.905935788
0.480683077,0.650123908
0.678869016,0.617796034
0.563557969,0.829181041
0.622870754,0.550328184
0.63262222,0.718589481
0.558686534,0.662864594
0.344933837,0.511122249
0.607538363,0.777041755
0.6815721,0.796567858
0.574533048,0.635855867
0.664671108,0.823847365
0.646927243,0.800719417
0.57358362,0.864716941
0.466107618,0.809289285
0.800438402,0.762511154
0.603858977,0.811063741
0.5909623,0.547190198
0.492854288,0.804703039
0.460549168,0.446670466
0.437895219,0.478166251
0.412913389,0.721821161
0.708981544,0.833437246
0.388042592,0.746743508
0.61613289,0.697202861
0.493127649,0.367757897
0.549572653,0.636629545
0.583732113,0.357399942
0.497117281,0.641485308
0.341149311,0.521189503
0.471886724,0.663277053
0.816293941,0.805961712
0.366091734,0.524765668
0.567199007,0.510257775
0.843227819,0.605596295
0.644410723,0.865347518
0.454062068,0.38856226
0.662787577,0.60870691
0.438075124,0.670053523
0.561692287,0.833719145
0.392488764,0.640187067
0.536713791,0.742332816
0.647057048,0.70064258
0.783119134,0.543496089
0.529814197,0.605227851
0.614115634,0.555735895
0.69291271,0.853142131
0.651307261,0.636502023
0.623299241,0.611868462
0.422337747,0.644965907
0.582821132,0.725583464
0.661633864,0.740585748
0.780631461,0.608920244
0.638102886,0.519161455
0.735948988,0.613902244
0.73112479,0.625191288
0.701912737,0.795993846
0.838758636,0.845377009
0.57993055,0.684611025
0.834449304,0.824527482
0.803121208,0.786987798
0.856339588,0.717991251
0.891950479,0.859762828
0.74122303,0.750603189
0.718596311,0.801344506
0.787596508,0.812576978
0.721170425,0.693061516
0.85645156,0.703618349
0.545240632,0.737985732
0.76652076,0.826165724
0.584397638,0.598945714
0.774039955,0.817325879
0.816606119,0.830395118
0.903329681,0.525693687
0.514435736,0.708816115
0.800065532,0.670168905
0.564757581,0.659534998
0.83420548,0.816926063
0.796271774,0.663272518
0.879959093,0.736084232
0.791571375,0.798576433
0.831897079,0.830577402
0.629536949,0.684887814
0.798995568,0.65152041
0.820046613,0.818243711
0.691454662,0.625181306
0.848314144,0.834799321
0.854772969,0.853754225
0.79562285,0.756663096
0.837696274,0.641893033
0.684028579,0.607087438
0.423419511,0.689085149
0.811508384,0.813430067
0.75264057,0.817056688
0.792211083,0.812399377
0.844339639,0.792024712
0.847256237,0.834963419
0.742820511,0.584513944
0.809407859,0.758464478
0.83319831,0.818381253
0.6439981,0.827115138
0.786396627,0.803829517
0.825814719,0.800458882
0.818076879,0.805358349
0.59806583,0.663497691
0.858491426,0.664537918
0.749743869,0.633230284
0.862504721,0.609652769
0.763835157,0.709970555
0.823448455,0.658694091
0.717446492,0.6589454
0.8265683,0.744465531
0.691122959,0.801770754
0.837673406,0.741087447
0.628867077,0.695234243
0.791509388,0.687653903
0.493150366,0.72029961
0.721294911,0.742564061
0.778374761,0.629812781
0.896963541,0.780052131
0.519616758,0.642966321
0.68580749,0.603645818
0.51389867,0.735745966
0.624468898,0.762090907
0.823639698,0.811731429
0.835711355,0.820331585
0.852343128,0.632695706
0.661867352,0.716252183
0.808385439,0.794358798
0.630548051,0.566615733
0.566106771,0.792987059
0.795316802,0.655404297
0.823208665,0.75345427
0.694620491,0.797181077
0.597339152,0.61283424
0.862859938,0.846547459
0.835145908,0.727553909
0.654185383,0.822876742
0.692521849,0.713113056
0.818277225,0.642198742
0.807167802,0.657946627
0.570057505,0.344981982
0.856255314,0.753219189
0.746420625,0.67768225
0.789602945,0.738188617
0.827393593,0.79258464
0.798912993,0.793090076
0.841864785,0.841864785
0.823612311,0.701606217
0.651773762,0.672393398
0.792180739,0.808124978
0.673320975,0.802666868
0.654853868,0.795486387
0.74972574,0.680771131
0.720942551,0.741372642
0.685122953,0.623068838
0.864964478,0.72897775
0.808369536,0.795603266
0.585008024,0.779403118
0.836598777,0.508547343
0.830558635,0.713509526
0.839079019,0.827395931
0.834912379,0.824613529
0.614127334,0.554033319
0.841915588,0.531830005
0.810670006,0.827938771
0.782046619,0.646216043
0.664605237,0.607418602
0.844573281,0.82846552
0.57945876,0.742346662
0.803166919,0.799666739
0.724100619,0.787189685
0.793602449,0.650115248
0.796042662,0.50365327
0.818717592,0.734626177
0.652487783,0.721067743
0.788947816,0.809937424
0.623939304,0.608933809
0.815633585,0.812375429
0.827164694,0.811918639
0.852058537,0.808665135
0.87721731,0.796624346
0.816076304,0.80217745
0.756649193,0.651039359
0.88518346,0.610861344
0.731031654,0.535952069
0.787964212,0.713728823
0.850484689,0.920216298
0.834970419,0.726889694
0.562944662,0.753684457
0.804949408,0.75702597
0.70431298,0.679518127
0.754724625,0.820867041
0.74463917,0.81435693
0.818279649,0.778321252
0.446150252,0.686482062
0.830262939,0.840403737
0.806377553,0.63368937
0.704744294,0.754860546
0.815130765,0.808275205
0.91627328,0.721543872
0.727425048,0.574993051
0.820457042,0.802321992
0.839930069,0.645750472
0.716181403,0.614877468
0.695737484,0.756741402
0.817520594,0.826407466
0.77938014,0.816486779
0.814482032,0.814482032
0.819005639,0.796567858
0.827543062,0.794604519
0.665658997,0.773966321
0.649183883,0.443051016
0.873192016,0.860620962
0.686185603,0.680270889
0.849360736,0.760640536
0.736929439,0.811063741
0.416303861,0.670591492
0.6895415,0.695853868
0.692410865,0.737416397
0.833404366,0.688159654
0.887329144,0.872483848
0.752396101,0.646009067
0.845471204,0.613836657
0.845613578,0.636208731
0.749685867,0.705819836
0.84075191,0.683428011
0.736326406,0.816920317
0.570264386,0.50761161
0.616770058,0.812931651
0.785706228,0.761713072
0.703918298,0.805961712
0.830732755,0.54252797
0.844414007,0.834693952
0.850173953,0.733042159
0.711330834,0.714277923
0.76609939,0.646676865
0.693246475,0.799277505
0.827946588,0.781833787
0.572374987,0.616947912
0.84939902,0.691449444
0.693023631,0.797744717
0.662419036,0.784233762
0.834049874,0.815825713
0.611531088,0.815089042
0.856893332,0.580837554
0.624889492,0.564182236
0.799308473,0.792911762
0.461198712,0.689924441
0.814789388,0.795450398
0.833281337,0.704557456
0.815271253,0.728601776
0.820439404,0.808253067
0.749613648,0.715720552
0.794147516,0.785991605
0.872276227,0.804242969
0.812369118,0.795993846
0.870766972,0.845377009
0.822217432,0.805317166
0.834449304,0.824527482
0.695433175,0.789480111
0.850350669,0.834302759
0.891950479,0.884554215
0.829288125,0.637331064
0.806393804,0.801344506
0.821123654,0.812576978
0.890640425,0.884581844
0.85645156,0.849240728
0.822891654,0.813642152
0.83589526,0.826165724
0.825023189,0.823481606
0.786941285,0.817325879
0.842235531,0.830395118
0.903329681,0.862818158
0.864315511,0.849874884
0.819143076,0.807493284
0.8611731,0.847614388
0.83420548,0.803955604
0.796271774,0.782808975
0.879959093,0.869797842
0.799387784,0.798576433
0.831897079,0.582510794
0.822684927,0.809503637
0.798995568,0.795523989
0.831442569,0.818243711
0.814091545,0.811145768
0.848314144,0.834799321
0.85810839,0.853754225
0.79562285,0.780512401
0.837696274,0.828374971
0.791425545,0.710317971
0.839609997,0.861803746
0.822498101,0.7431538
0.836437846,0.817056688
0.819069649,0.812399377
0.844339639,0.83762898
0.847256237,0.834963419
0.826067315,0.80993501
0.860806786,0.844448848
0.83319831,0.818381253
0.846089302,0.842249768
0.817337149,0.76062663
0.825814719,0.729431406
0.818076879,0.806608682
0.825863453,0.817081618
0.798362433,0.793815854
0.843042605,0.807031928
0.862504721,0.851580565
0.863742131,0.824663936
0.789754501,0.812111758
0.831557203,0.826392472
0.8265683,0.758273045
0.858861562,0.837355077
0.837673406,0.827711375
0.836789623,0.822491717
0.899964284,0.886578011
0.798347687,0.770525693
0.768310191,0.863768356
0.837180465,0.830893589
0.787279143,0.849124863
0.850797274,0.863525415
0.82780312,0.819219297
0.81594528,0.80721232
0.835557854,0.819289339
0.823639698,0.811731429
0.835711355,0.820331585
0.852343128,0.845799734
0.82537084,0.693102417
0.808385439,0.784680307
0.651983757,0.740798771
0.8085061,0.792987059
0.795316802,0.784124623
0.835784134,0.766232963
0.929911905,0.895047618
0.849931429,0.846887515
0.862859938,0.759182314
0.771495293,0.791276388
0.848445286,0.837177422
0.807318966,0.797060929
0.818277225,0.685396325
0.891183884,0.882898281
0.876254837,0.758644755
0.856255314,0.84237864
0.926137845,0.820209815
0.849773466,0.844299622
0.827393593,0.812082563
0.798912993,0.793090076
0.841864785,0.841864785
0.823612311,0.809874761
0.652822012,0.826958793
0.863654988,0.842130432
0.747835681,0.748974988
0.833510615,0.830757512
0.836667299,0.836667299
0.835816943,0.818768578
0.814644278,0.803722877
0.864964478,0.848675388
0.808369536,0.795603266
0.804545851,0.820014091
0.836598777,0.828093443
0.830558635,0.775666371
0.839079019,0.827395931
0.834912379,0.655844563
0.805896997,0.79454775
0.878241898,0.867187099
0.834793984,0.827938771
0.738059403,0.859594756
0.847274729,0.832967926
0.876609574,0.862322367
0.864192632,0.851249345
0.803166919,0.799666739
0.801612681,0.787189685
0.837627761,0.821179206
0.872619417,0.869093782
0.818717592,0.799725244
0.816470453,0.813207272
0.81930073,0.809937424
0.844464872,0.833181457
0.815633585,0.812375429
0.829707541,0.811918639
0.852058537,0.840629933
0.87721731,0.767981055
0.770168714,0.80217745
0.816956732,0.8077446
0.88518346,0.651909135
0.681230059,0.758915747
0.845673643,0.845673643
0.923072364,0.888640717
0.834970419,0.831718694
0.811817669,0.794670886
0.804949408,0.797118274
0.823056346,0.819380428
0.837871597,0.820867041
0.817719735,0.815299943
0.704614695,0.756934324
0.819649988,0.811735073
0.845939579,0.609693732
0.796121147,0.731716196
0.834692874,0.822054913
0.815130765,0.808275205
0.842892724,0.479595728
0.797181169,0.796510478
0.820457042,0.807592471
0.839930069,0.829181041
0.843601842,0.830611283
0.858088657,0.84787611
0.840299025,0.826407466
0.872544715,0.833550733
0.814482032,0.814482032
0.819005639,0.796567858
0.827543062,0.815777124
0.83730338,0.823847365
0.837879554,0.828032099
0.795439887,0.70703221
0.601029931,0.779205133
0.846360671,0.827620971
0.829331671,0.811063741
0.804303778,0.804303778
0.823190611,0.804703039
0.834375934,0.829168966
0.833404366,0.818835092
0.887329144,0.872483848
0.735158688,0.832039782
0.845471204,0.834472238
0.845613578,0.845613578
0.831656118,0.826744082
0.828015557,0.705986299
0.819153019,0.816920317
0.812481987,0.804438048
0.825359791,0.812931651
0.819100852,0.807772474
0.816293941,0.802719576
0.830732755,0.830732755
0.844414007,0.834693952
0.850173953,0.835914848
0.846452345,0.865347518
0.833948648,0.818284189
0.810010579,0.799277505
0.824853329,0.821769654
0.843965527,0.833719145
0.763215351,0.836070729
0.808304661,0.740536435
0.857902433,0.843122913
0.720018407,0.740848957
0.842702036,0.835591198
0.856893332,0.84586863
0.866843488,0.853142131
0.799308473,0.792911762
0.814045385,0.790938678
0.814789388,0.802904983
0.833281337,0.821541969
0.815271253,0.815271253
0.582907354,0.690675817
0.844669931,0.534097747
0.625142356,0.368767119
0.872276227,0.860362049
0.676352636,0.725564231
0.463774886,0.553646438
0.822217432,0.805317166
0.47793787,0.744142324
0.73099515,0.761143635
0.83820559,0.827075441
0.845432379,0.884554215
0.576927629,0.821294354
0.491402027,0.801344506
0.712715528,0.812576978
0.860139429,0.884581844
0.606189608,0.849240728
0.480606901,0.813642152
0.455767786,0.803508726
0.768510866,0.823481606
0.665293368,0.817325879
0.413366667,0.730558797
0.727474129,0.288474545
0.62336417,0.771918141
0.541480711,0.807493284
0.812185704,0.847614388
0.456017072,0.816926063
0.57824416,0.521841853
0.785217558,0.869797842
0.636842536,0.798576433
0.599480726,0.687769208
0.822684927,0.64154411
0.798995568,0.795523989
0.471298396,0.818243711
0.630767482,0.811145768
0.646017133,0.834799321
0.388342824,0.637874687
0.720552453,0.763452419
0.691025797,0.828374971
0.665996403,0.67197034
0.449876692,0.861803746
0.700078267,0.465776995
0.586985457,0.817056688
0.651678007,0.544059629
0.62969176,0.639720523
0.817061636,0.693565896
0.674017335,0.806112578
0.850858663,0.4982118
0.588030002,0.790996702
0.345131524,0.842249768
0.788055854,0.803829517
0.784487487,0.800458882
0.760318358,0.748444693
0.672236198,0.817081618
0.484690717,0.730268205
0.522611742,0.641332545
0.521504042,0.796945096
0.657346669,0.765584097
0.53856575,0.54224468
0.536566092,0.64595259
0.743636069,0.46509416
0.451763483,0.837355077
0.572764966,0.670485506
0.790001175,0.822491717
0.513316204,0.472074811
0.613053569,0.817779414
0.436227648,0.713327418
0.535621707,0.506230214
0.480940272,0.694998456
0.48090173,0.863525415
0.605351374,0.741460489
0.537809599,0.80721232
0.480480402,0.819289339
0.603561363,0.811731429
0.740435896,0.820331585
0.666414829,0.786764656
0.523674859,0.463811611
0.496133136,0.757194431
0.859235218,0.426778004
0.509415278,0.782438885
0.693700029,0.626500662
0.764597635,0.689067546
0.579206867,0.690230642
0.72413791,0.846887515
0.623038955,0.590821771
0.726913856,0.816782946
0.848445286,0.571355732
0.671032083,0.680137115
0.623594229,0.813395403
0.656343233,0.882898281
0.54193667,0.753693139
0.641550311,0.656538441
0.864464998,0.530763657
0.731759443,0.844299622
0.678903643,0.800487138
0.681899296,0.793090076
0.659080191,0.822860033
0.696039596,0.793327617
0.697464818,0.568171639
0.850468246,0.842130432
0.686213721,0.802666868
0.591980914,0.830757512
0.601177417,0.619682808
0.545503527,0.818768578
0.814644278,0.684987057
0.53061135,0.848675388
0.565967992,0.57613517
0.559335879,0.820014091
0.629068796,0.63514308
0.482614565,0.568135528
0.660133785,0.827395931
0.495668902,0.80411581
0.6915344,0.308449137
0.848306879,0.821732198
0.648148097,0.827938771
0.510982746,0.160672981
0.690931105,0.738459342
0.772525387,0.862322367
0.78283381,0.851249345
0.627267619,0.799666739
0.635970793,0.787189685
0.612853705,0.821179206
0.872619417,0.869093782
0.673950024,0.799725244
0.600110353,0.313267523
0.804294856,0.545415433
0.789992963,0.833181457
0.546635118,0.812375429
0.515437326,0.774868839
0.481277041,0.840629933
0.432304,0.508506867
0.584526166,0.57972907
0.647625137,0.448385521
0.517049654,0.502765453
0.855933503,0.841446339
0.845673643,0.808913716
0.472304066,0.920216298
0.714843257,0.252152384
